EVENT_DATE,事件数,EVENT_TYPE,SUB_EVENT_TYPE,ADMIN1,ADMIN2,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,死亡人数
14-Jul-18,1,Protests,Peaceful protest,Tianjin,Tianjin,Tianjin,39.343,117.362,3,0
15-Jul-18,1,Protests,Peaceful protest,Shaanxi,Baoji,Fengxiang,34.521,107.401,1,0
15-Jul-18,1,Protests,Peaceful protest,Shaanxi,Baoji,Jintai,34.376,107.147,1,0
15-Jul-18,1,Strategic developments,Change to group/activity,Jiangxi,Xinyu,Yushui,27.8,114.945,1,0
15-Jul-18,1,Protests,Peaceful protest,Zhejiang,Wenzhou,Lucheng,28.016,120.655,2,0
15-Jul-18,1,Protests,Peaceful protest,Tianjin,Nankai,Tianjin-Nankai,39.118,117.154,1,0
15-Jul-18,1,Protests,Peaceful protest,Shandong,Jining,Qufu,35.581,116.987,1,0
15-Jul-18,1,Protests,Peaceful protest,Anhui,Wuhu,Wuwei,31.303,117.902,1,0
16-Jul-18,1,Protests,Protest with intervention,Henan,Zhengzhou,Zhongmu,34.719,113.976,1,0
16-Jul-18,1,Protests,Peaceful protest,Henan,Zhengzhou,Huiji,34.868,113.617,1,0
16-Jul-18,1,Protests,Peaceful protest,Henan,Zhumadian,Yicheng,32.973,113.994,2,0
16-Jul-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Urumqi,Shuimogou,43.833,87.642,3,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Jiangxi,Xinyu,Luofang,27.852,115.119,1,0
16-Jul-18,3,Strategic developments,Change to group/activity,Henan,Zhengzhou,Xinmi,34.54,113.391,1,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Hubei,Xianning,Xian'an,29.853,114.299,2,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Shaanxi,Xi'an,Chang'an,34.159,108.907,1,0
16-Jul-18,3,Strategic developments,Change to group/activity,Xinjiang,Changji Hui Autonomous,Changji,44.013,87.304,2,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Hubei,Jingzhou,Shashi,30.311,112.256,2,0
16-Jul-18,3,Strategic developments,Change to group/activity,Jiangxi,Xinyu,Huze,27.86,114.758,1,0
16-Jul-18,1,Protests,Peaceful protest,Chongqing,Yuzhong,Chongqing-Yuzhong,29.555,106.56,1,0
16-Jul-18,1,Protests,Peaceful protest,Guangdong,Yunfu,Yuncheng,22.928,112.044,2,0
16-Jul-18,1,Protests,Peaceful protest,Jiangsu,Zhenjiang,Danyang,32.01,119.606,1,0
16-Jul-18,1,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
16-Jul-18,3,Violence against civilians,Attack,Jilin,Changchun,Chaoyang,43.833,125.288,3,0
16-Jul-18,1,Protests,Protest with intervention,Hubei,Wuhan,Wuchang,30.554,114.317,1,0
16-Jul-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Kashi,Kashi City,39.468,75.994,2,0
16-Jul-18,3,Violence against civilians,Abduction/forced disappearance,Xinjiang,Ili Kazak Autonomous,Tacheng City,46.748,82.979,1,0
16-Jul-18,1,Protests,Protest with intervention,Guangxi,Beihai,Haicheng,21.475,109.117,1,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Jiangxi,Xinyu,Zhentian,27.782,115.024,1,0
16-Jul-18,1,Protests,Peaceful protest,Guangdong,Heyuan,Longchuan,24.1,115.26,1,0
16-Jul-18,1,Protests,Peaceful protest,Henan,Shangqiu,Xiayi,34.237,116.131,1,0
16-Jul-18,1,Violence against civilians,Attack,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
16-Jul-18,1,Protests,Peaceful protest,Shandong,Liaocheng,Dongchangfu,36.435,115.988,1,0
16-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
16-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Hunan,Zhuzhou,Tianyuan,27.827,113.082,2,0
16-Jul-18,3,Strategic developments,Looting/property destruction,Henan,Zhengzhou,Yingyang,34.413,112.759,1,0
16-Jul-18,1,Protests,Protest with intervention,Shandong,Jinan,Huaiyin,36.651,116.901,1,0
17-Jul-18,1,Protests,Peaceful protest,Sichuan,Nanchong,Gaoping,30.782,106.119,1,0
17-Jul-18,1,Protests,Peaceful protest,Shandong,Qingdao,Laoshan,36.108,120.469,2,0
17-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Bao'an,22.687,113.863,1,0
17-Jul-18,1,Protests,Peaceful protest,Shaanxi,Shangluo,Zhashui,33.686,109.114,1,0
17-Jul-18,1,Protests,Peaceful protest,Chongqing,Chongqing,Chongqing,29.432,106.912,2,0
17-Jul-18,1,Protests,Peaceful protest,Chongqing,Yubei,Yubei,29.718,106.631,1,0
17-Jul-18,1,Protests,Peaceful protest,Gansu,Lanzhou,Chengguan,36.057,103.825,2,0
17-Jul-18,1,Protests,Peaceful protest,Zhejiang,Hangzhou,Jianggan,30.257,120.205,2,0
17-Jul-18,1,Protests,Peaceful protest,Henan,Shangqiu,Suiyang,34.388,115.653,2,0
17-Jul-18,1,Strategic developments,Looting/property destruction,Shandong,Jinan,Lixia,36.666,117.076,2,0
17-Jul-18,1,Protests,Peaceful protest,Anhui,Huaibei,Xiangshan,33.96,116.794,1,0
17-Jul-18,1,Violence against civilians,Attack,Zhejiang,Jinhua,Yiwu,29.307,120.075,1,0
18-Jul-18,1,Protests,Peaceful protest,Guangdong,Jiangmen,Taishan,22.252,112.794,1,0
18-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Lianhu,34.265,108.944,1,0
18-Jul-18,1,Protests,Peaceful protest,Guangdong,Meizhou,Meijiang,24.311,116.117,1,0
18-Jul-18,1,Protests,Peaceful protest,Guangdong,Zhuhai,Xiangzhou,22.266,113.543,1,0
18-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
18-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
18-Jul-18,1,Violence against civilians,Attack,Beijing,Beijing,Beijing,39.906,116.391,3,0
18-Jul-18,1,Protests,Peaceful protest,Anhui,Huaibei,Xiangshan,33.96,116.794,1,0
18-Jul-18,1,Strategic developments,Arrests,Sichuan,Nanchong,Langzhong,31.558,106.005,1,0
18-Jul-18,1,Protests,Peaceful protest,Henan,Sanmenxia,Lingbao,34.517,110.894,1,0
18-Jul-18,1,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
18-Jul-18,1,Riots,Mob violence,Gansu,Lanzhou,Chengguan,36.057,103.825,1,1
18-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Jiangxi,Nanchang,Donghu,28.685,115.899,2,0
18-Jul-18,1,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,1,0
19-Jul-18,1,Protests,Peaceful protest,Shandong,Jining,Qufu,35.581,116.987,1,0
19-Jul-18,1,Protests,Peaceful protest,Guangdong,Zhanjiang,Chikan,21.266,110.366,2,0
19-Jul-18,2,Violence against civilians,Attack,Inner Mongolia,Hinggan League,Jalaid Banner,46.723,122.9,1,0
19-Jul-18,1,Protests,Peaceful protest,Hainan,Qionghai City,Jiaji,19.243,110.486,2,0
19-Jul-18,1,Protests,Peaceful protest,Hubei,Wuhan,Jiang'an,30.6,114.309,1,0
19-Jul-18,1,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou,23.173,113.359,2,0
20-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Yanta,34.214,108.945,1,0
20-Jul-18,1,Protests,Peaceful protest,Fujian,Xiamen,Siming,24.446,118.083,2,0
20-Jul-18,1,Protests,Protest with intervention,Shandong,Jinan,Lixia,36.666,117.076,2,0
20-Jul-18,1,Protests,Peaceful protest,Zhejiang,Wenzhou,Lucheng,28.016,120.655,2,0
20-Jul-18,1,Protests,Peaceful protest,Hebei,Tangshan,Lubei,39.624,118.201,2,0
20-Jul-18,1,Violence against civilians,Attack,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
20-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
21-Jul-18,1,Protests,Peaceful protest,Hebei,Qinhuangdao,Haigang,39.948,119.565,2,0
21-Jul-18,1,Protests,Peaceful protest,Jiangsu,Yangzhou,Hanjiang,32.378,119.398,1,0
21-Jul-18,1,Protests,Protest with intervention,Chongqing,Nan'an,Chongqing-Nan'an,29.501,106.645,1,0
21-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Xinjiang,Karamay,Dushanzi,44.328,84.887,1,0
21-Jul-18,1,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
22-Jul-18,2,Protests,Peaceful protest,Heilongjiang,Qitaihe,Taoshan,45.766,131.02,2,0
22-Jul-18,2,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
23-Jul-18,1,Protests,Peaceful protest,Heilongjiang,Harbin,Nangang,45.76,126.639,1,0
23-Jul-18,1,Protests,Peaceful protest,Jiangxi,Jiujiang,Xunyang,29.728,115.99,2,0
23-Jul-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Qingyang,30.674,104.062,1,0
23-Jul-18,1,Protests,Peaceful protest,Guangdong,Zhongshan,Yakou,22.462,113.548,1,0
23-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
23-Jul-18,1,Protests,Peaceful protest,Gansu,Lanzhou,Chengguan,36.057,103.825,2,0
23-Jul-18,2,Protests,Peaceful protest,Anhui,Suzhou,Lingbi,33.553,117.552,1,0
23-Jul-18,1,Protests,Peaceful protest,Shandong,Jining,Qufu,35.581,116.987,2,0
23-Jul-18,1,Protests,Peaceful protest,Shandong,Jinan,Lixia,36.666,117.076,2,0
23-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Futian,22.544,114.047,1,0
24-Jul-18,1,Protests,Peaceful protest,Shandong,Zibo,Zhangdian,36.807,118.018,1,0
24-Jul-18,2,Protests,Peaceful protest,Guizhou,Bijie,Dafang,27.142,105.613,1,0
24-Jul-18,1,Protests,Peaceful protest,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
24-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
24-Jul-18,2,Protests,Peaceful protest,Chongqing,Yuzhong,Chongqing-Yuzhong,29.555,106.56,1,0
24-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
24-Jul-18,2,Protests,Peaceful protest,Jiangsu,Nantong,Chongchuan,32.01,120.857,2,0
24-Jul-18,2,Protests,Peaceful protest,Guizhou,Anshun,Xixiu,26.246,105.965,1,0
24-Jul-18,2,Protests,Peaceful protest,Jiangsu,Nanjing,Xuanwu,32.048,118.798,2,0
24-Jul-18,2,Protests,Peaceful protest,Shanxi,Jinzhong,Lingshi,36.848,111.779,1,0
24-Jul-18,2,Violence against civilians,Abduction/forced disappearance,Chongqing,Chongqing,Chongqing,29.432,106.912,3,0
25-Jul-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
25-Jul-18,2,Protests,Peaceful protest,Jilin,Changchun,Chaoyang,43.833,125.288,2,0
25-Jul-18,2,Protests,Peaceful protest,Hebei,Shijiazhuang,Chang'an,38.036,114.539,2,0
25-Jul-18,2,Protests,Peaceful protest,Liaoning,Shenyang,Shenbei New Area,41.913,123.583,1,0
25-Jul-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
25-Jul-18,1,Protests,Protest with intervention,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,1,0
25-Jul-18,1,Protests,Peaceful protest,Sichuan,Dazhou,Tongchuan,31.215,107.504,2,0
25-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Guangdong,Zhanjiang,Mazhang,21.263,110.334,2,0
25-Jul-18,1,Protests,Protest with intervention,Hebei,Zhangjiakou,Qiaoxi,40.82,114.87,2,0
25-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
25-Jul-18,2,Protests,Protest with intervention,Jiangxi,Ganzhou,Longnan,24.911,114.79,1,0
25-Jul-18,2,Violence against civilians,Abduction/forced disappearance,Shanghai,Pudong New Area,Shanghai-Pudong New Area,31.112,121.719,2,0
25-Jul-18,1,Protests,Peaceful protest,Hebei,Baoding,Jingxiu,38.877,115.459,1,0
26-Jul-18,2,Protests,Peaceful protest,Shanxi,Datong,Pingcheng,40.076,113.298,2,0
26-Jul-18,2,Protests,Peaceful protest,Heilongjiang,Harbin,Songbei,45.803,126.51,1,0
26-Jul-18,1,Strategic developments,Disrupted weapons use,Beijing,Chaoyang,Beijing-Chaoyang,39.921,116.438,1,0
26-Jul-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
26-Jul-18,1,Protests,Protest with intervention,Guangdong,Guangzhou,Guangzhou-Panyu,22.969,113.386,1,0
26-Jul-18,1,Protests,Peaceful protest,Zhejiang,Jinhua,Wucheng,29.086,119.572,2,0
26-Jul-18,1,Riots,Violent demonstration,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
27-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
27-Jul-18,2,Strategic developments,Arrests,Shanxi,Linfen,Yaodu,36.079,111.58,2,0
27-Jul-18,1,Violence against civilians,Attack,Shanghai,Hongkou,Shanghai-Hongkou,31.274,121.486,1,0
27-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Xuhui,Shanghai-Xuhui,31.18,121.441,1,0
27-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Liaoning,Huludao,Longgang,40.735,120.894,1,0
27-Jul-18,2,Protests,Peaceful protest,Jiangsu,Yancheng,Dafeng,33.2,120.5,1,0
27-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
28-Jul-18,1,Violence against civilians,Abduction/forced disappearance,Jiangsu,Xuzhou,Yunlong,34.253,117.251,2,0
28-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
28-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
28-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
29-Jul-18,1,Protests,Peaceful protest,Beijing,Chaoyang,Beijing-Chaoyang,39.921,116.438,1,0
29-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
29-Jul-18,1,Strategic developments,Looting/property destruction,Shandong,Zibo,Zhangdian,36.807,118.018,2,0
29-Jul-18,2,Protests,Peaceful protest,Anhui,Fuyang,Yingzhou,32.883,115.807,2,0
29-Jul-18,2,Protests,Peaceful protest,Guizhou,Guiyang,Guanshanhu,26.602,106.622,2,0
29-Jul-18,2,Protests,Peaceful protest,Hainan,Qionghai City,Jiaji,19.243,110.486,2,0
29-Jul-18,2,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,2,0
30-Jul-18,1,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
30-Jul-18,1,Protests,Protest with intervention,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
30-Jul-18,1,Violence against civilians,Attack,Fujian,Fuzhou,Cangshan,26.044,119.316,1,0
30-Jul-18,1,Strategic developments,Looting/property destruction,Chongqing,Shapingba,Chongqing-Shapingba,29.541,106.457,1,0
30-Jul-18,2,Protests,Protest with intervention,Yunnan,Kunming,Chenggong,24.886,102.821,2,0
30-Jul-18,1,Protests,Protest with intervention,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
30-Jul-18,2,Protests,Peaceful protest,Zhejiang,Ningbo,Yinzhou,29.816,121.546,2,0
31-Jul-18,1,Protests,Protest with intervention,Shanghai,Jing'an,Shanghai-Jing'an,31.273,121.452,1,0
31-Jul-18,1,Protests,Peaceful protest,Beijing,Xicheng,Beijing-Xicheng,39.912,116.359,1,0
31-Jul-18,2,Protests,Peaceful protest,Shanghai,Minhang,Shanghai-Minhang,31.07,121.432,1,0
31-Jul-18,1,Riots,Mob violence,Guangxi,Chongzuo,Fusui,22.635,107.904,1,0
31-Jul-18,2,Protests,Peaceful protest,Yunnan,Lijiang,Gucheng,26.877,100.226,2,0
31-Jul-18,1,Protests,Peaceful protest,Jiangsu,Nanjing,Lishui,31.651,119.028,1,0
31-Jul-18,2,Protests,Peaceful protest,Shandong,Jinan,Laiwu,36.203,117.66,2,0
31-Jul-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
31-Jul-18,1,Strategic developments,Arrests,Jiangxi,Jingdezhen,Changjiang,29.273,117.184,2,0
31-Jul-18,2,Protests,Peaceful protest,Guangdong,Zhanjiang,Chikan,21.266,110.366,2,0
31-Jul-18,2,Protests,Peaceful protest,Shaanxi,Weinan,Dali,34.797,109.942,2,0
31-Jul-18,2,Protests,Peaceful protest,Henan,Kaifeng,Lankao,34.822,114.821,1,0
1-Aug-18,1,Violence against civilians,Abduction/forced disappearance,Shandong,Jinan,Lixia,36.666,117.076,2,0
1-Aug-18,1,Protests,Peaceful protest,Liaoning,Chaoyang,Shuangta,41.566,120.454,1,0
1-Aug-18,2,Violence against civilians,Attack,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
1-Aug-18,3,Strategic developments,Change to group/activity,Shaanxi,Baoji,Gujun,34.439,107.696,1,0
1-Aug-18,1,Violence against civilians,Abduction/forced disappearance,Jiangsu,Changzhou,Yaoguan Town,31.7,120.035,2,0
1-Aug-18,3,Strategic developments,Change to group/activity,Shandong,Qingdao,Shinan,36.076,120.412,2,0
1-Aug-18,2,Protests,Peaceful protest,Jiangsu,Wuxi,Binhu,31.528,120.283,1,0
1-Aug-18,3,Strategic developments,Looting/property destruction,Henan,Shangqiu,Gaoyulou,34.007,116.362,1,0
1-Aug-18,3,Strategic developments,Change to group/activity,Jiangxi,Yichun,Jing'an,28.862,115.362,1,0
1-Aug-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Beilin,34.231,108.934,1,0
1-Aug-18,2,Protests,Peaceful protest,Chongqing,Chongqing,Chongqing,29.432,106.912,1,0
1-Aug-18,1,Violence against civilians,Abduction/forced disappearance,Hebei,Qinhuangdao,Beidaihe,39.835,119.484,1,0
1-Aug-18,3,Strategic developments,Looting/property destruction,Henan,Shangqiu,Zhangliyuan,34.044,116.309,1,0
2-Aug-18,1,Violence against civilians,Attack,Qinghai,Xining,Chengdong,36.6,101.804,1,0
2-Aug-18,2,Protests,Peaceful protest,Hunan,Changsha,Yuelu,28.235,112.931,2,0
2-Aug-18,2,Violence against civilians,Attack,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
2-Aug-18,1,Strategic developments,Looting/property destruction,Jiangxi,Yichun,Menghui,28.081,114.445,1,0
2-Aug-18,2,Protests,Peaceful protest,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
2-Aug-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Futian,22.544,114.047,1,0
2-Aug-18,1,Violence against civilians,Attack,Shanghai,Changning,Shanghai-Changning,31.205,121.384,1,0
2-Aug-18,2,Protests,Peaceful protest,Henan,Kaifeng,Gulou,34.789,114.348,2,0
2-Aug-18,2,Protests,Peaceful protest,Jiangsu,Yangzhou,Hanjiang,32.378,119.398,1,0
3-Aug-18,2,Riots,Violent demonstration,Shanxi,Taiyuan,Xinghualing,37.894,112.57,2,0
3-Aug-18,1,Violence against civilians,Attack,Shanghai,Changning,Shanghai-Changning,31.205,121.384,1,0
3-Aug-18,2,Strategic developments,Change to group/activity,Xinjiang,Tarbagatay,Wusu,44.435,84.678,1,0
3-Aug-18,1,Protests,Peaceful protest,Jilin,Yanbian Korean Autonomous,Hunchun,42.863,130.366,1,0
3-Aug-18,1,Violence against civilians,Abduction/forced disappearance,Shanghai,Shanghai,Shanghai,31.231,121.475,2,0
3-Aug-18,1,Strategic developments,Looting/property destruction,Beijing,Chaoyang,Beijing-Chaoyang,39.921,116.438,1,0
3-Aug-18,2,Protests,Peaceful protest,Jiangsu,Wuxi,Binhu,31.528,120.283,2,0
3-Aug-18,2,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,2,0
3-Aug-18,2,Protests,Peaceful protest,Hebei,Shijiazhuang,Luquan,38.086,114.314,1,0
3-Aug-18,1,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
4-Aug-18,2,Protests,Peaceful protest,Yunnan,Kunming,Anning,24.919,102.478,1,0
4-Aug-18,2,Protests,Peaceful protest,Hainan,Haikou,Longhua,20.031,110.329,1,0
4-Aug-18,1,Protests,Protest with intervention,Yunnan,Lijiang,Gucheng,26.877,100.226,2,0
4-Aug-18,2,Protests,Peaceful protest,Guizhou,Guiyang,Qingzhen,26.556,106.471,1,0
5-Aug-18,1,Violence against civilians,Attack,Jiangsu,Nantong,Chongchuan,32.01,120.857,1,0
5-Aug-18,1,Protests,Peaceful protest,Liaoning,Yingkou,Gaizhou,40.401,122.349,1,0
5-Aug-18,2,Protests,Peaceful protest,Henan,Shangqiu,Suiyang,34.388,115.653,2,0
5-Aug-18,1,Protests,Peaceful protest,Guangxi,Guilin,Lingui,25.239,110.212,2,0
5-Aug-18,2,Protests,Peaceful protest,Shandong,Jinan,Lixia,36.666,117.076,2,0
6-Aug-18,1,Protests,Protest with intervention,Shanghai,Qingpu,Shanghai-Qingpu,31.156,121.127,1,0
6-Aug-18,2,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Longgang,22.658,114.209,1,0
6-Aug-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Weiyang,34.293,108.946,2,0
6-Aug-18,1,Protests,Peaceful protest,Inner Mongolia,Ordos,Junggar Banner,39.864,111.24,1,0
6-Aug-18,1,Protests,Protest with intervention,Beijing,Beijing,Beijing,39.906,116.391,3,0
6-Aug-18,2,Protests,Peaceful protest,Shandong,Qingdao,Shinan,36.076,120.412,2,0
6-Aug-18,1,Protests,Protest with intervention,Shandong,Jinan,Shizhong,36.651,116.998,1,0
6-Aug-18,2,Strategic developments,Change to group/activity,Xinjiang,Hami,Yizhou,42.818,93.515,1,0
6-Aug-18,2,Protests,Peaceful protest,Hubei,Wuhan,Jiang'an,30.6,114.309,1,0
6-Aug-18,1,Strategic developments,Other,Beijing,Beijing,Beijing,39.906,116.391,1,0
6-Aug-18,2,Protests,Peaceful protest,Guangdong,Guangzhou,Guangzhou-Baiyun,23.28,113.314,1,0
6-Aug-18,1,Protests,Peaceful protest,Henan,Xuchang,Weidu,34.025,113.823,1,0
6-Aug-18,1,Protests,Peaceful protest,Guangdong,Shenzhen,Shenzhen-Pingshan,22.686,114.364,1,0
6-Aug-18,1,Strategic developments,Looting/property destruction,Henan,Shangqiu,Fengqiao,34.213,115.676,1,0
7-Aug-18,2,Protests,Peaceful protest,Shandong,Weifang,Kuiwen,36.708,119.132,2,0
7-Aug-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Lianhu,34.265,108.944,1,0
7-Aug-18,1,Strategic developments,Arrests,Chongqing,Wanzhou,Baiyang,30.814,108.617,1,0
7-Aug-18,1,Protests,Peaceful protest,Guangdong,Zhanjiang,Chikan,21.266,110.366,2,0
7-Aug-18,2,Protests,Peaceful protest,Liaoning,Dalian,Shahekou,38.905,121.58,1,0
7-Aug-18,1,Strategic developments,Looting/property destruction,Jiangxi,Xinyu,Yushui,27.8,114.945,2,0
7-Aug-18,2,Protests,Peaceful protest,Henan,Hebi,Qibin,35.741,114.299,2,0
7-Aug-18,2,Protests,Peaceful protest,Henan,Zhengzhou,Zhongyuan,34.748,113.613,2,0
7-Aug-18,1,Protests,Peaceful protest,Sichuan,Mianyang,Fucheng,31.455,104.757,2,0
8-Aug-18,1,Violence against civilians,Attack,Zhejiang,Wenzhou,Longgang,27.579,120.553,1,1
8-Aug-18,2,Protests,Peaceful protest,Shaanxi,Shangluo,Shangzhou,33.863,109.941,1,0
8-Aug-18,2,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
8-Aug-18,2,Violence against civilians,Abduction/forced disappearance,Sichuan,Chengdu,Wuhou,30.642,104.043,2,0
8-Aug-18,2,Protests,Peaceful protest,Beijing,Beijing,Beijing,39.906,116.391,3,0
8-Aug-18,2,Protests,Peaceful protest,Jiangxi,Jiujiang,Lianxi,29.648,116.06,1,0
9-Aug-18,2,Strategic developments,Looting/property destruction,Xinjiang,Turpan,Lianmuqin,42.879,89.983,1,0
9-Aug-18,1,Protests,Peaceful protest,Ningxia,Wuzhong,Tongxin,36.981,105.914,1,0
9-Aug-18,2,Violence against civilians,Attack,Shanghai,Hongkou,Shanghai-Hongkou,31.274,121.486,1,0
9-Aug-18,1,Strategic developments,Change to group/activity,Guangdong,Huizhou,Yuanzhou Town,23.126,113.965,1,0
9-Aug-18,2,Strategic developments,Looting/property destruction,Ningxia,Wuzhong,Tongxin,36.981,105.914,1,0
9-Aug-18,1,Strategic developments,Looting/property destruction,Guangdong,Foshan,Gaozan,22.764,113.2,1,0
9-Aug-18,1,Strategic developments,Change to group/activity,Henan,Nanyang,Gaoji Town,32.647,111.921,1,0
9-Aug-18,1,Protests,Peaceful protest,Shaanxi,Xi'an,Xincheng,34.266,108.961,1,0
9-Aug-18,2,Protests,Peaceful protest,Anhui,Bozhou,Mengcheng,33.266,116.564,1,0
